0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.004 (0.004)	inv_/award/award_category/disciplines_or_subjects <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/award/award_category/disciplines_or_subjects <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/award/award_category/disciplines_or_subjects
0.003 (0.003)	inv_/award/award_category/disciplines_or_subjects <-- inv_/broadcast/content/artist, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	inv_/award/award_category/disciplines_or_subjects <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.003 (0.003)	inv_/award/award_category/disciplines_or_subjects <-- inv_/broadcast/content/artist, inv_/award/award_category/disciplines_or_subjects
0.003 (0.003)	inv_/award/award_category/disciplines_or_subjects <-- inv_/broadcast/content/artist, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.003 (0.003)	inv_/award/award_category/disciplines_or_subjects <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/music/group_member/membership./music/group_membership/group, inv_/medicine/disease/risk_factors
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/people/profession/specialization_of, inv_/medicine/disease/risk_factors
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/medicine/disease/risk_factors, inv_/people/profession/specialization_of
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/medicine/disease/risk_factors, inv_/medicine/disease/risk_factors
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/medicine/disease/risk_factors
0.004 (0.004)	inv_/medicine/disease/risk_factors <-- inv_/medicine/disease/risk_factors, inv_/music/group_member/membership./music/group_membership/group
0.003 (0.003)	inv_/medicine/disease/risk_factors <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, inv_/medicine/disease/risk_factors
0.003 (0.003)	inv_/medicine/disease/risk_factors <-- inv_/music/group_member/membership./music/group_membership/group, inv_/people/profession/specialization_of
0.003 (0.003)	inv_/medicine/disease/risk_factors <-- inv_/sports/sport/pro_athletes./sports/pro_sports_played/athlete, inv_/medicine/disease/risk_factors
0.003 (0.003)	inv_/medicine/disease/risk_factors <-- inv_/people/ethnicity/geographic_distribution, inv_/medicine/disease/risk_factors
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/location/administrative_division/first_level_division_of, inv_/business/job_title/people_with_this_title./business/employment_tenure/company
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person, inv_/business/job_title/people_with_this_title./business/employment_tenure/company
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/business/job_title/people_with_this_title./business/employment_tenure/company
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/base/culturalevent/event/entity_involved, /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/location/administrative_division/first_level_division_of, inv_/sports/sports_team_location/teams
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/sports/sports_team_location/teams
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/film/film/edited_by, inv_/film/film/film_festivals
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/film/film/edited_by, inv_/sports/sports_team_location/teams
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/education/field_of_study/students_majoring./education/education/major_field_of_study, inv_/education/field_of_study/students_majoring./education/education/student
0.003 (0.003)	inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program <-- inv_/education/field_of_study/students_majoring./education/education/major_field_of_study, /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.005 (0.005)	inv_/organization/organization_founder/organizations_founded <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.005 (0.005)	inv_/organization/organization_founder/organizations_founded <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /language/human_language/countries_spoken_in
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/film/film/edited_by
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- inv_/film/film/edited_by, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/edited_by
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- inv_/people/deceased_person/place_of_death, /media_common/netflix_genre/titles
0.004 (0.004)	inv_/organization/organization_founder/organizations_founded <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/location/hud_county_place/county, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/location/administrative_division/country, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/film/film_set_designer/film_sets_designed, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/broadcast/content/artist, inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency
0.003 (0.003)	inv_/business/business_operation/operating_income./measurement_unit/dated_money_value/currency <-- inv_/location/administrative_division/first_level_division_of, inv_/film/film_set_designer/film_sets_designed
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- inv_/people/deceased_person/place_of_death, /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/people/deceased_person/place_of_death
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/award/award_category/disciplines_or_subjects
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- inv_/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/costume_design_by
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.003 (0.003)	inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated <-- inv_/people/deceased_person/place_of_death, inv_/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division
0.946 (0.946)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/olympics/olympic_games/participating_countries, /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.891 (0.891)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/education/educational_institution/students_graduates./education/education/student, /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.885 (0.885)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- /film/film_set_designer/film_sets_designed, /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.942 (0.942)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/olympics/olympic_games/participating_countries, /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.892 (0.892)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- /film/film_set_designer/film_sets_designed, /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.915 (0.915)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.911 (0.911)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.881 (0.881)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/education/educational_institution/students_graduates./education/education/student, /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.872 (0.872)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/medicine/disease/notable_people_with_this_condition, /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
0.870 (0.870)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country <-- inv_/sports/sports_league/teams./sports/sports_league_participation/team, /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics
0.007 (0.007)	inv_/education/educational_institution/school_type <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, inv_/film/film_set_designer/film_sets_designed
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, inv_/film/film_set_designer/film_sets_designed
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/location/administrative_division/first_level_division_of, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.006 (0.006)	inv_/education/educational_institution/school_type <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, inv_/education/educational_institution/school_type
0.004 (0.004)	inv_/music/record_label/artist <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/actor/film./film/performance/film
0.004 (0.004)	inv_/music/record_label/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
0.004 (0.004)	inv_/music/record_label/artist <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/broadcast/content/artist
0.004 (0.004)	inv_/music/record_label/artist <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.004 (0.004)	inv_/music/record_label/artist <-- inv_/broadcast/content/artist, inv_/film/film/prequel
0.004 (0.004)	inv_/music/record_label/artist <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/broadcast/content/artist
0.004 (0.004)	inv_/music/record_label/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/award/award_winning_work/awards_won./award/award_honor/award_winner
0.004 (0.004)	inv_/music/record_label/artist <-- inv_/broadcast/content/artist, /award/ranked_item/appears_in_ranked_lists./award/ranking/list
0.004 (0.004)	inv_/music/record_label/artist <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	inv_/music/record_label/artist <-- inv_/broadcast/content/artist, inv_/broadcast/content/artist
0.003 (0.003)	inv_/film/director/film <-- inv_/music/instrument/family, inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated
0.003 (0.003)	inv_/film/director/film <-- inv_/broadcast/content/artist, inv_/olympics/olympic_games/participating_countries
0.003 (0.003)	inv_/film/director/film <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/film/director/film <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/film/director/film <-- inv_/people/deceased_person/place_of_death, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/film/director/film <-- inv_/music/group_member/membership./music/group_membership/role, inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated
0.003 (0.003)	inv_/film/director/film <-- /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/film/director/film <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/olympics/olympic_games/participating_countries
0.003 (0.003)	inv_/film/director/film <-- inv_/broadcast/content/artist, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	inv_/film/director/film <-- inv_/people/deceased_person/place_of_death, inv_/sports/sports_team/colors
0.003 (0.003)	inv_/film/film/prequel <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/tv/tv_program/program_creator
0.003 (0.003)	inv_/film/film/prequel <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	inv_/film/film/prequel <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program
0.003 (0.003)	inv_/film/film/prequel <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/broadcast/content/artist
0.003 (0.003)	inv_/film/film/prequel <-- inv_/broadcast/content/artist, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	inv_/film/film/prequel <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	inv_/film/film/prequel <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/film/film/prequel
0.003 (0.003)	inv_/film/film/prequel <-- inv_/film/film/prequel, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	inv_/film/film/prequel <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/prequel
0.003 (0.003)	inv_/film/film/prequel <-- /government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.031 (0.031)	inv_/language/human_language/countries_spoken_in <-- inv_/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.030 (0.030)	inv_/language/human_language/countries_spoken_in <-- inv_/award/award_category/winners./award/award_honor/ceremony, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.030 (0.030)	inv_/language/human_language/countries_spoken_in <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.028 (0.028)	inv_/language/human_language/countries_spoken_in <-- inv_/film/film/film_production_design_by, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.029 (0.029)	inv_/language/human_language/countries_spoken_in <-- /film/film/prequel, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.028 (0.028)	inv_/language/human_language/countries_spoken_in <-- inv_/sports/sports_league/teams./sports/sports_league_participation/team, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.028 (0.028)	inv_/language/human_language/countries_spoken_in <-- inv_/sports/sports_team/roster./baseball/baseball_roster_position/position, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.028 (0.028)	inv_/language/human_language/countries_spoken_in <-- inv_/film/director/film, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.027 (0.027)	inv_/language/human_language/countries_spoken_in <-- inv_/location/location/time_zones, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.027 (0.027)	inv_/language/human_language/countries_spoken_in <-- inv_/government/politician/government_positions_held./government/government_position_held/legislative_sessions, inv_/film/film/release_date_s./film/film_regional_release_date/film_release_region
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/instrument/family
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/prequel
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/medicine/disease/risk_factors
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/genre/parent_genre
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
0.004 (0.004)	inv_/film/film/story_by <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.003 (0.003)	inv_/award/award_category/category_of <-- /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person, inv_/award/award_category/category_of
0.003 (0.003)	inv_/award/award_category/category_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/award/award_category/category_of
0.003 (0.003)	inv_/award/award_category/category_of <-- inv_/broadcast/content/artist, inv_/award/award_winning_work/awards_won./award/award_honor/honored_for
0.003 (0.003)	inv_/award/award_category/category_of <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/music/instrument/family
0.003 (0.003)	inv_/award/award_category/category_of <-- inv_/broadcast/content/artist, inv_/award/award_category/category_of
0.003 (0.003)	inv_/award/award_category/category_of <-- /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person, inv_/music/instrument/family
0.003 (0.003)	inv_/award/award_category/category_of <-- /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person, /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
0.003 (0.003)	inv_/award/award_category/category_of <-- /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person, inv_/location/location/partially_contains
0.003 (0.003)	inv_/award/award_category/category_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /film/film/edited_by
0.003 (0.003)	inv_/award/award_category/category_of <-- /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office, inv_/award/award_category/category_of
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/music/instrument/instrumentalists, inv_/military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/film/film/written_by, inv_/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/military/military_conflict/combatants./military/military_combatant_group/combatants, inv_/music/instrument/instrumentalists
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/film/film/film_art_direction_by, /base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/base/biblioness/bibs_location/state, inv_/music/instrument/instrumentalists
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/film/film/story_by, inv_/military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony, inv_/music/instrument/instrumentalists
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/military/military_conflict/combatants./military/military_combatant_group/combatants, /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/film/film/written_by, inv_/military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/location/administrative_division/country <-- inv_/government/politician/government_positions_held./government/government_position_held/legislative_sessions, inv_/film/film/film_art_direction_by
0.106 (0.106)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/location/administrative_division/first_level_division_of, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.269 (0.269)	inv_/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/government/legislative_session/members./government/government_position_held/district_represented, inv_/government/legislative_session/members./government/government_position_held/district_represented
